transaction_id,transaction_date,transaction_time,store_id,store_name,region,product_id,product_name,category,quantity,unit_price,total_amount,discount_percent,discount_amount,final_amount,payment_method,customer_id,customer_segment,sales_person_id,promotion_code
TXN4C93D6E3E3E8,2024-05-06,06:21:20,ST020,Lake Gary Mall,Central,PRD4279,Engine Oil,Automotive,3,350.05,1050.15,15,157.52,892.63,Credit Card,CUST27790,Premium,EMP562,
TXN2FF14FE97B00,2025-08-13,06:21:20,ST011,Amberfort Mall,West,PRD9882,Car Tire,Automotive,3,357.67,1073.01,20,214.6,858.41,Cash,CUST49315,Standard,EMP828,SAVE10
TXN08F81EE0A376,2024-08-18,06:21:20,ST007,East Seanborough Mall,North,PRD1430,Running Shoes,Sports,2,126.0,252.0,15,37.8,214.2,Cash,CUST82616,Budget,EMP578,BULK5
TXNBE8EDBADF139,2023-12-24,06:21:20,ST010,Harveyfurt Mall,Central,PRD9612,T-Shirt,Clothing,4,499.8,1999.2,15,299.88,1699.32,Digital Wallet,CUST63665,Premium,EMP228,
TXNDDB14974B8F2,2024-11-16,06:21:20,ST017,East Ann Mall,Central,PRD3981,Floor Mats,Automotive,3,72.88,218.64,20,43.73,174.91,Debit Card,CUST66704,Premium,EMP951,
TXNC9F59FA97F79,2024-01-17,06:21:20,ST006,Jenniferchester Mall,South,PRD6669,Cookbook,Books,3,468.02,1404.06,5,70.2,1333.86,Cash,CUST20336,Budget,EMP301,
TXN156BC3EE74B5,2025-02-28,06:21:20,ST010,Harveyfurt Mall,Central,PRD3762,Cookbook,Books,5,271.4,1357.0,20,271.4,1085.6,Debit Card,CUST32439,Budget,EMP962,
TXN5CBFDEE316A5,2023-09-12,06:21:20,ST019,Lake Kristieborough Mall,North,PRD7825,T-Shirt,Clothing,3,329.05,987.15,20,197.43,789.72,Credit Card,CUST75278,Budget,EMP757,WELCOME15
TXN94EC13822014,2024-04-20,06:21:20,ST015,West Audreyland Mall,South,PRD8202,Perfume,Beauty,1,347.42,347.42,5,17.37,330.05,Digital Wallet,CUST73471,VIP,EMP308,
TXNCA79C3A805DE,2024-01-08,06:21:20,ST011,Amberfort Mall,West,PRD7070,Remote Car,Toys,3,487.93,1463.79,5,73.19,1390.6,Credit Card,CUST51827,Standard,EMP577,
TXNDB1AD25A3D46,2024-11-16,06:21:20,ST004,Lake Michaelberg Mall,South,PRD7850,Yoga Mat,Sports,1,152.2,152.2,15,22.83,129.37,Debit Card,CUST30932,Budget,EMP691,SAVE10
TXN854EA674A38B,2024-01-24,06:21:20,ST015,West Audreyland Mall,South,PRD1379,Car Charger,Automotive,4,440.75,1763.0,15,264.45,1498.55,Credit Card,CUST61543,VIP,EMP346,
TXNBD3ACB12ABFD,2024-08-09,06:21:20,ST010,Harveyfurt Mall,Central,PRD5681,Smartphone,Electronics,4,302.78,1211.12,15,181.67,1029.45,Credit Card,CUST24089,VIP,EMP237,SUMMER20
TXN9E38196C88F7,2024-09-29,06:21:20,ST013,West Reginaldfort Mall,North,PRD6939,Action Figure,Toys,1,289.44,289.44,5,14.47,274.97,Cash,CUST19637,VIP,EMP616,
TXN507016327088,2025-02-27,06:21:20,ST020,Lake Gary Mall,Central,PRD7453,Children Book,Books,1,73.05,73.05,0,0.0,73.05,Cash,CUST54444,Budget,EMP873,
TXN0DB04A5B7B0D,2025-04-21,06:21:20,ST002,Boltonmouth Mall,North,PRD8761,Hair Dryer,Beauty,1,29.07,29.07,10,2.91,26.16,Digital Wallet,CUST29521,Standard,EMP435,SUMMER20
TXN5956399D7C30,2024-01-27,06:21:20,ST010,Harveyfurt Mall,Central,PRD9721,Hair Dryer,Beauty,5,174.82,874.1,20,174.82,699.28,Digital Wallet,CUST83783,Budget,EMP586,SUMMER20
TXNDE7C4CBBCEC5,2024-07-18,06:21:20,ST019,Lake Kristieborough Mall,North,PRD8775,Jacket,Clothing,3,400.41,1201.23,0,0.0,1201.23,Cash,CUST95929,Standard,EMP838,
TXN3B1AF894458C,2024-12-17,06:21:20,ST020,Lake Gary Mall,Central,PRD1517,Bed Sheet,Home & Garden,4,82.41,329.64,5,16.48,313.16,Credit Card,CUST35006,Premium,EMP551,
TXNC82AFAE724E1,2024-01-16,06:21:20,ST007,East Seanborough Mall,North,PRD8726,Nail Polish,Beauty,4,255.89,1023.56,20,204.71,818.85,Credit Card,CUST28098,Standard,EMP674,
TXNC0BA9F4C169A,2025-06-22,06:21:20,ST013,West Reginaldfort Mall,North,PRD9734,Car Charger,Automotive,3,478.78,1436.34,15,215.45,1220.89,Cash,CUST81601,Budget,EMP792,SUMMER20
TXNEA83080E7EB0,2025-04-29,06:21:20,ST008,New Daniel Mall,Central,PRD5876,Engine Oil,Automotive,3,283.46,850.38,5,42.52,807.86,Cash,CUST37168,VIP,EMP424,
TXN980A089AA47C,2025-03-09,06:21:20,ST004,Lake Michaelberg Mall,South,PRD7464,Biography,Books,5,341.54,1707.7,15,256.15,1451.55,Cash,CUST29198,Budget,EMP143,
TXN15BFB46DEB70,2023-11-02,06:21:20,ST009,Chavezfurt Mall,North,PRD5442,Doll,Toys,4,114.85,459.4,20,91.88,367.52,Cash,CUST27992,Premium,EMP730,SAVE10
TXNF46CBEAD876D,2024-04-18,06:21:20,ST017,East Ann Mall,Central,PRD2641,Camera,Electronics,2,322.59,645.18,0,0.0,645.18,Digital Wallet,CUST53292,VIP,EMP202,
TXND954456F1625,2024-01-01,06:21:20,ST006,Jenniferchester Mall,South,PRD8822,Smart Watch,Electronics,4,329.92,1319.68,15,197.95,1121.73,Debit Card,CUST47649,Budget,EMP392,
TXN404BF876A6AB,2023-11-13,06:21:20,ST002,Boltonmouth Mall,North,PRD1595,Basketball,Sports,2,214.76,429.52,5,21.48,408.04,Digital Wallet,CUST74930,Standard,EMP866,SUMMER20
TXN13A3450C84EA,2023-09-21,06:21:20,ST019,Lake Kristieborough Mall,North,PRD5662,Tablet,Electronics,5,62.58,312.9,10,31.29,281.61,Digital Wallet,CUST94058,VIP,EMP237,WELCOME15
TXN9EFB9C016122,2024-05-19,06:21:20,ST011,Amberfort Mall,West,PRD4050,Running Shoes,Sports,2,368.25,736.5,10,73.65,662.85,Credit Card,CUST54185,Budget,EMP681,
TXN4EC3BB6DEC4C,2024-02-27,06:21:20,ST013,West Reginaldfort Mall,North,PRD7567,Bed Sheet,Home & Garden,4,262.49,1049.96,0,0.0,1049.96,Credit Card,CUST34219,Standard,EMP588,
TXNF7F580C01570,2024-04-24,06:21:20,ST013,West Reginaldfort Mall,North,PRD6400,Tablet,Electronics,2,228.9,457.8,10,45.78,412.02,Cash,CUST86344,Premium,EMP367,
TXN060566BC9429,2025-07-23,06:21:20,ST004,Lake Michaelberg Mall,South,PRD9233,Running Shoes,Sports,4,160.34,641.36,15,96.2,545.16,Cash,CUST25389,Budget,EMP476,
TXNF8ECD7CEB718,2024-03-25,06:21:20,ST005,Welchhaven Mall,South,PRD7121,Kitchen Set,Home & Garden,4,376.39,1505.56,20,301.11,1204.45,Digital Wallet,CUST81989,VIP,EMP875,
TXN79443D0E9E24,2025-06-24,06:21:20,ST020,Lake Gary Mall,Central,PRD6927,Yoga Mat,Sports,1,267.5,267.5,20,53.5,214.0,Credit Card,CUST83946,Premium,EMP163,BULK5
TXNF219AD3D01B9,2024-03-08,06:21:20,ST011,Amberfort Mall,West,PRD9008,Lamp,Home & Garden,5,226.5,1132.5,5,56.62,1075.88,Credit Card,CUST76895,VIP,EMP928,
TXN690A7A0F7319,2023-12-27,06:21:20,ST019,Lake Kristieborough Mall,North,PRD1356,Skincare Set,Beauty,1,283.81,283.81,10,28.38,255.43,Digital Wallet,CUST43352,Premium,EMP863,
TXNCCDB6B54E82A,2023-10-27,06:21:20,ST012,Campbellfurt Mall,North,PRD2130,Headphones,Electronics,1,275.17,275.17,0,0.0,275.17,Digital Wallet,CUST14159,Budget,EMP518,
TXN354923301B9C,2023-12-30,06:21:20,ST013,West Reginaldfort Mall,North,PRD7154,Perfume,Beauty,4,436.11,1744.44,15,261.67,1482.77,Credit Card,CUST99486,Standard,EMP769,
TXN12AA616AF676,2024-02-12,06:21:20,ST005,Welchhaven Mall,South,PRD5888,Hair Dryer,Beauty,2,419.06,838.12,0,0.0,838.12,Digital Wallet,CUST98276,VIP,EMP644,
TXNE2948B09CFC9,2024-04-05,06:21:20,ST012,Campbellfurt Mall,North,PRD1527,Tennis Racket,Sports,2,145.07,290.14,0,0.0,290.14,Digital Wallet,CUST90599,Premium,EMP346,
TXNE9EEE7C26B18,2023-11-25,06:21:20,ST020,Lake Gary Mall,Central,PRD7590,Headphones,Electronics,1,129.92,129.92,0,0.0,129.92,Digital Wallet,CUST40715,Standard,EMP872,
TXNF9F36D4EC690,2024-01-04,06:21:20,ST019,Lake Kristieborough Mall,North,PRD4881,Cookbook,Books,3,292.96,878.88,10,87.89,790.99,Cash,CUST28777,Standard,EMP523,
TXNEC9E7A7D46CA,2023-10-15,06:21:20,ST014,Timothychester Mall,North,PRD7244,Curtains,Home & Garden,5,252.85,1264.25,10,126.43,1137.82,Cash,CUST64568,VIP,EMP252,
TXN8FFE2E32F9C4,2024-02-18,06:21:20,ST008,New Daniel Mall,Central,PRD8586,Engine Oil,Automotive,3,430.2,1290.6,5,64.53,1226.07,Credit Card,CUST83713,VIP,EMP526,
TXNA1C42D66A4E2,2023-12-29,06:21:20,ST009,Chavezfurt Mall,North,PRD8369,Foundation,Beauty,2,171.83,343.66,0,0.0,343.66,Cash,CUST22119,Standard,EMP152,
TXN7F73A0A15636,2025-07-03,06:21:20,ST007,East Seanborough Mall,North,PRD4555,Smartphone,Electronics,5,364.91,1824.55,20,364.91,1459.64,Digital Wallet,CUST37379,Budget,EMP410,
TXN5EA6A7F0E0A2,2024-03-17,06:21:20,ST004,Lake Michaelberg Mall,South,PRD4350,Bicycle,Sports,4,458.08,1832.32,20,366.46,1465.86,Digital Wallet,CUST41369,Budget,EMP894,
TXN8C6953B7D1BB,2024-12-03,06:21:20,ST009,Chavezfurt Mall,North,PRD8635,Puzzle,Toys,3,261.28,783.84,15,117.58,666.26,Credit Card,CUST71537,Budget,EMP308,
TXN589EB85DA8E7,2024-10-10,06:21:20,ST008,New Daniel Mall,Central,PRD7841,Smart Watch,Electronics,2,17.95,35.9,20,7.18,28.72,Cash,CUST29976,Standard,EMP437,
TXN53433B3B2E85,2025-03-19,06:21:20,ST018,North Erika Mall,Central,PRD9037,Tennis Racket,Sports,3,136.09,408.27,15,61.24,347.03,Digital Wallet,CUST32050,Budget,EMP273,
TXN861D9305132F,2025-02-23,06:21:20,ST018,North Erika Mall,Central,PRD1794,Engine Oil,Automotive,1,266.73,266.73,0,0.0,266.73,Credit Card,CUST64053,Standard,EMP962,
TXNF00520A55186,2023-10-22,06:21:20,ST007,East Seanborough Mall,North,PRD8916,Sofa,Home & Garden,5,233.44,1167.2,0,0.0,1167.2,Digital Wallet,CUST12061,Premium,EMP644,
TXNE6396238FAB1,2023-08-26,06:21:20,ST009,Chavezfurt Mall,North,PRD9228,Smart Watch,Electronics,5,488.96,2444.8,0,0.0,2444.8,Digital Wallet,CUST33496,Premium,EMP198,
TXNEBF6C4536E2F,2024-04-16,06:21:20,ST017,East Ann Mall,Central,PRD7502,Basketball,Sports,3,409.46,1228.38,10,122.84,1105.54,Credit Card,CUST58896,VIP,EMP570,
TXN8DC0FF270A37,2025-07-27,06:21:20,ST003,Rodriguezhaven Mall,East,PRD7179,Dumbbell,Sports,1,55.82,55.82,15,8.37,47.45,Digital Wallet,CUST17355,Premium,EMP819,
TXN44D2395CB6B4,2025-01-06,06:21:20,ST011,Amberfort Mall,West,PRD9653,Nail Polish,Beauty,5,488.89,2444.45,0,0.0,2444.45,Credit Card,CUST40115,Standard,EMP988,
TXNA4F34C258EF6,2025-03-16,06:21:20,ST002,Boltonmouth Mall,North,PRD9897,Car Cover,Automotive,1,345.37,345.37,10,34.54,310.83,Credit Card,CUST33508,Budget,EMP116,BULK5
TXN0E13E50133C5,2024-01-08,06:21:20,ST010,Harveyfurt Mall,Central,PRD7375,Lipstick,Beauty,2,286.34,572.68,20,114.54,458.14,Cash,CUST60311,Standard,EMP909,
TXN7B1315C1FAE4,2025-01-07,06:21:20,ST004,Lake Michaelberg Mall,South,PRD6580,Action Figure,Toys,4,123.75,495.0,0,0.0,495.0,Digital Wallet,CUST52778,Premium,EMP749,
TXNB46DCAD10831,2024-11-17,06:21:20,ST012,Campbellfurt Mall,North,PRD4043,Engine Oil,Automotive,5,471.16,2355.8,15,353.37,2002.43,Digital Wallet,CUST21232,Budget,EMP917,
TXN6754B5BE6DC0,2023-10-28,06:21:20,ST005,Welchhaven Mall,South,PRD7383,Dress,Clothing,4,358.72,1434.88,5,71.74,1363.14,Cash,CUST57277,Premium,EMP193,
TXN092B2D1F6065,2024-06-24,06:21:20,ST009,Chavezfurt Mall,North,PRD8061,Car Cover,Automotive,1,74.93,74.93,5,3.75,71.18,Digital Wallet,CUST83005,VIP,EMP205,
TXNFB06EBDDBF86,2024-08-10,06:21:20,ST020,Lake Gary Mall,Central,PRD5781,Shoes,Clothing,3,433.22,1299.66,0,0.0,1299.66,Digital Wallet,CUST60829,Premium,EMP842,SAVE10
TXNB964971E4F1A,2025-03-21,06:21:20,ST013,West Reginaldfort Mall,North,PRD5397,Curtains,Home & Garden,2,78.03,156.06,10,15.61,140.45,Digital Wallet,CUST29127,Premium,EMP271,
TXN1BA5FA31DE88,2024-10-18,06:21:20,ST003,Rodriguezhaven Mall,East,PRD9123,Technical Manual,Books,3,133.33,399.99,5,20.0,379.99,Debit Card,CUST70012,Premium,EMP238,
TXN877D205AB4D1,2024-09-22,06:21:20,ST013,West Reginaldfort Mall,North,PRD3230,Building Blocks,Toys,3,225.71,677.13,15,101.57,575.56,Cash,CUST52030,Standard,EMP590,
TXN76249BF57AF4,2024-09-24,06:21:20,ST016,Port Michael Mall,South,PRD7161,Puzzle,Toys,5,393.17,1965.85,10,196.59,1769.26,Cash,CUST61502,Budget,EMP216,SAVE10
TXNDD9A82D0E63A,2025-04-11,06:21:20,ST018,North Erika Mall,Central,PRD4434,Curtains,Home & Garden,1,476.97,476.97,15,71.55,405.42,Digital Wallet,CUST48185,Premium,EMP938,WELCOME15
TXNF9983BFEBFF4,2025-07-03,06:21:20,ST010,Harveyfurt Mall,Central,PRD7932,Engine Oil,Automotive,2,133.81,267.62,5,13.38,254.24,Digital Wallet,CUST19694,VIP,EMP712,
TXNB00FC516602A,2024-09-27,06:21:20,ST002,Boltonmouth Mall,North,PRD2392,Hair Dryer,Beauty,3,353.8,1061.4,20,212.28,849.12,Credit Card,CUST42536,Budget,EMP270,
TXNC4D4C5DF9EBC,2023-09-28,06:21:20,ST014,Timothychester Mall,North,PRD4637,Perfume,Beauty,1,15.17,15.17,10,1.52,13.65,Debit Card,CUST68429,Budget,EMP500,
TXN6D367E638514,2025-07-09,06:21:20,ST001,Port Jessica Mall,North,PRD2406,Plant Pot,Home & Garden,4,61.23,244.92,15,36.74,208.18,Credit Card,CUST28569,Budget,EMP419,
TXNA3929007DB5D,2024-03-12,06:21:20,ST016,Port Michael Mall,South,PRD6225,Car Cover,Automotive,1,224.7,224.7,15,33.7,191.0,Credit Card,CUST49356,Premium,EMP929,
TXN32BD40C4970F,2024-07-30,06:21:20,ST006,Jenniferchester Mall,South,PRD3623,Hat,Clothing,2,262.84,525.68,20,105.14,420.54,Cash,CUST83380,VIP,EMP573,
TXND330D1615C78,2024-10-01,06:21:20,ST014,Timothychester Mall,North,PRD4232,Lamp,Home & Garden,4,24.3,97.2,20,19.44,77.76,Digital Wallet,CUST87621,VIP,EMP498,
TXNF3B4BAE4FD7A,2024-03-20,06:21:20,ST003,Rodriguezhaven Mall,East,PRD4063,Dumbbell,Sports,5,59.86,299.3,20,59.86,239.44,Cash,CUST52727,Standard,EMP568,
TXN7130C0A32B5B,2025-06-30,06:21:20,ST011,Amberfort Mall,West,PRD2871,Car Charger,Automotive,5,200.43,1002.15,15,150.32,851.83,Cash,CUST56135,VIP,EMP732,
TXNB8C0B7E55B40,2025-07-03,06:21:20,ST019,Lake Kristieborough Mall,North,PRD2931,Children Book,Books,1,339.33,339.33,10,33.93,305.4,Debit Card,CUST50026,Premium,EMP287,
TXNAA10E9B432F1,2024-01-05,06:21:20,ST020,Lake Gary Mall,Central,PRD4043,Skincare Set,Beauty,2,291.65,583.3,15,87.49,495.81,Digital Wallet,CUST93296,Standard,EMP668,
TXNE13088D848FE,2024-06-04,06:21:20,ST011,Amberfort Mall,West,PRD1157,Lamp,Home & Garden,4,313.51,1254.04,10,125.4,1128.64,Digital Wallet,CUST27895,Standard,EMP934,
TXNF88A6FD48A9E,2025-03-11,06:21:20,ST016,Port Michael Mall,South,PRD9006,GPS Device,Automotive,4,357.97,1431.88,15,214.78,1217.1,Debit Card,CUST20835,Premium,EMP914,SUMMER20
TXNED182AFA2C97,2023-09-16,06:21:20,ST018,North Erika Mall,Central,PRD9115,Cookbook,Books,3,92.42,277.26,15,41.59,235.67,Credit Card,CUST85066,Premium,EMP374,SUMMER20
TXNCF519AA6A9A8,2025-02-19,06:21:20,ST015,West Audreyland Mall,South,PRD2677,Camera,Electronics,5,117.09,585.45,15,87.82,497.63,Debit Card,CUST49021,Premium,EMP560,
TXN0CA53D2492A2,2023-11-11,06:21:20,ST008,New Daniel Mall,Central,PRD6744,Car Tire,Automotive,2,407.24,814.48,20,162.9,651.58,Digital Wallet,CUST31755,Standard,EMP903,
TXN2187516F9994,2024-03-12,06:21:20,ST012,Campbellfurt Mall,North,PRD3758,Smart Watch,Electronics,5,147.73,738.65,20,147.73,590.92,Cash,CUST48356,Budget,EMP686,
TXN0DC1965D2E0B,2025-01-21,06:21:20,ST014,Timothychester Mall,North,PRD3174,Jeans,Clothing,1,496.32,496.32,5,24.82,471.5,Debit Card,CUST29168,Budget,EMP948,
TXN2BD1778944CF,2025-07-06,06:21:20,ST005,Welchhaven Mall,South,PRD7146,Skincare Set,Beauty,5,319.88,1599.4,15,239.91,1359.49,Digital Wallet,CUST19898,Premium,EMP512,
TXN3929B474A50A,2024-05-24,06:21:20,ST016,Port Michael Mall,South,PRD8511,Doll,Toys,3,295.16,885.48,0,0.0,885.48,Cash,CUST18300,VIP,EMP323,SAVE10
TXNF3E58E6C7399,2025-01-01,06:21:20,ST010,Harveyfurt Mall,Central,PRD8951,Biography,Books,3,278.18,834.54,5,41.73,792.81,Cash,CUST99463,Premium,EMP147,
TXN6676FF5A80E5,2024-11-26,06:21:20,ST006,Jenniferchester Mall,South,PRD4314,Smartphone,Electronics,4,233.69,934.76,15,140.21,794.55,Debit Card,CUST95196,Budget,EMP262,SUMMER20
TXNAC34FC7193CC,2023-11-17,06:21:20,ST003,Rodriguezhaven Mall,East,PRD1848,Puzzle,Toys,3,335.61,1006.83,5,50.34,956.49,Digital Wallet,CUST91999,Budget,EMP843,
TXN640EE3EDF97C,2024-04-09,06:21:20,ST003,Rodriguezhaven Mall,East,PRD2276,Nail Polish,Beauty,1,10.53,10.53,15,1.58,8.95,Debit Card,CUST87814,Standard,EMP631,
TXN946F1F1D32A9,2023-08-23,06:21:20,ST011,Amberfort Mall,West,PRD3165,Camera,Electronics,1,494.2,494.2,15,74.13,420.07,Digital Wallet,CUST19283,Standard,EMP492,
TXN54D862342D19,2023-11-26,06:21:20,ST012,Campbellfurt Mall,North,PRD3340,Dress,Clothing,3,77.19,231.57,5,11.58,219.99,Credit Card,CUST79534,Premium,EMP724,
TXNC2E20864A5F9,2024-11-06,06:21:20,ST007,East Seanborough Mall,North,PRD8248,Remote Car,Toys,2,460.75,921.5,20,184.3,737.2,Debit Card,CUST21362,Premium,EMP243,BULK5
TXN29A5DAA27AEA,2024-09-10,06:21:20,ST011,Amberfort Mall,West,PRD5065,Doll,Toys,2,131.42,262.84,0,0.0,262.84,Cash,CUST13515,Budget,EMP310,
TXN85BEC2A43514,2025-01-16,06:21:20,ST013,West Reginaldfort Mall,North,PRD9108,Bicycle,Sports,3,326.62,979.86,5,48.99,930.87,Digital Wallet,CUST24777,Standard,EMP611,
TXN3DA5A43CE3A5,2023-10-25,06:21:20,ST011,Amberfort Mall,West,PRD7895,Tablet,Electronics,2,199.55,399.1,20,79.82,319.28,Cash,CUST81612,Standard,EMP881,
TXN4D5CBF4F107C,2023-10-27,06:21:20,ST003,Rodriguezhaven Mall,East,PRD1990,Smart Watch,Electronics,1,138.47,138.47,0,0.0,138.47,Digital Wallet,CUST76402,Budget,EMP743,WELCOME15
TXN5CF296E33023,2024-10-20,06:21:20,ST018,North Erika Mall,Central,PRD2369,Lipstick,Beauty,5,311.86,1559.3,10,155.93,1403.37,Cash,CUST20357,Standard,EMP927,
TXNDF142BBD1090,2024-07-13,06:21:20,ST003,Rodriguezhaven Mall,East,PRD1948,Hair Dryer,Beauty,3,352.35,1057.05,5,52.85,1004.2,Debit Card,CUST21300,VIP,EMP218,
TXNC67807FCDFF5,2025-04-28,06:21:20,ST006,Jenniferchester Mall,South,PRD1185,Tablet,Electronics,1,16.21,16.21,5,0.81,15.4,Debit Card,CUST75065,Budget,EMP635,
TXND6DD762B23B3,2024-05-05,06:21:20,ST005,Welchhaven Mall,South,PRD1480,Plant Pot,Home & Garden,3,369.14,1107.42,0,0.0,1107.42,Cash,CUST66272,Budget,EMP636,
TXNDB010435D201,2025-08-12,06:21:20,ST015,West Audreyland Mall,South,PRD3734,Jacket,Clothing,5,186.46,932.3,15,139.84,792.46,Cash,CUST30618,Budget,EMP891,
TXND3D212D5AF5C,2025-03-23,06:21:20,ST017,East Ann Mall,Central,PRD5006,Jeans,Clothing,1,31.58,31.58,0,0.0,31.58,Credit Card,CUST71835,Budget,EMP492,SAVE10
TXND0DEF7D7CBC4,2023-09-19,06:21:20,ST011,Amberfort Mall,West,PRD5444,Foundation,Beauty,2,213.97,427.94,10,42.79,385.15,Credit Card,CUST84912,Budget,EMP222,
TXNC1B625D38FDD,2023-10-06,06:21:20,ST017,East Ann Mall,Central,PRD8620,Lamp,Home & Garden,1,477.5,477.5,0,0.0,477.5,Cash,CUST50723,Budget,EMP188,
TXN9F12290F421D,2023-08-22,06:21:20,ST010,Harveyfurt Mall,Central,PRD4974,Board Game,Toys,5,394.41,1972.05,20,394.41,1577.64,Digital Wallet,CUST58270,VIP,EMP891,BULK5
TXNC25082CAA375,2024-04-21,06:21:20,ST014,Timothychester Mall,North,PRD1157,Sofa,Home & Garden,1,124.17,124.17,10,12.42,111.75,Cash,CUST10191,VIP,EMP969,SUMMER20
TXNEAEEB31D725A,2023-11-28,06:21:20,ST008,New Daniel Mall,Central,PRD3332,Basketball,Sports,4,251.09,1004.36,0,0.0,1004.36,Cash,CUST22193,Premium,EMP337,BULK5
TXND5DDD3BEAFFD,2024-10-09,06:21:20,ST003,Rodriguezhaven Mall,East,PRD7461,Doll,Toys,5,56.83,284.15,5,14.21,269.94,Credit Card,CUST87580,Premium,EMP545,
TXNE4E8F88C2F5C,2023-12-25,06:21:20,ST009,Chavezfurt Mall,North,PRD6345,Dumbbell,Sports,3,463.76,1391.28,15,208.69,1182.59,Cash,CUST69343,Budget,EMP339,
TXN9BFE852A0DBC,2024-03-08,06:21:20,ST004,Lake Michaelberg Mall,South,PRD8635,Bed Sheet,Home & Garden,2,61.77,123.54,15,18.53,105.01,Cash,CUST63282,Premium,EMP648,
TXNE2856D6ED407,2024-03-13,06:21:20,ST015,West Audreyland Mall,South,PRD3582,Car Cover,Automotive,3,427.72,1283.16,0,0.0,1283.16,Cash,CUST89076,Premium,EMP320,SUMMER20
TXN438F604318AE,2024-01-12,06:21:20,ST008,New Daniel Mall,Central,PRD5896,Hat,Clothing,3,204.16,612.48,0,0.0,612.48,Cash,CUST32789,Premium,EMP514,BULK5
TXN7675DB2D2634,2025-02-27,06:21:20,ST015,West Audreyland Mall,South,PRD2989,Running Shoes,Sports,1,403.91,403.91,5,20.2,383.71,Credit Card,CUST18083,Standard,EMP233,
TXN7EFE64DDBA53,2024-09-27,06:21:20,ST003,Rodriguezhaven Mall,East,PRD1357,Remote Car,Toys,5,297.2,1486.0,0,0.0,1486.0,Credit Card,CUST35919,VIP,EMP928,
TXN2F5D0D0675FB,2024-07-18,06:21:20,ST015,West Audreyland Mall,South,PRD8096,T-Shirt,Clothing,1,92.31,92.31,20,18.46,73.85,Digital Wallet,CUST75028,Premium,EMP491,
TXNBDA3ABC04AB4,2024-02-06,06:21:20,ST006,Jenniferchester Mall,South,PRD1567,Board Game,Toys,3,147.13,441.39,5,22.07,419.32,Debit Card,CUST94840,Budget,EMP610,
TXN505E519F7220,2025-02-27,06:21:20,ST003,Rodriguezhaven Mall,East,PRD4267,Car Tire,Automotive,3,197.68,593.04,15,88.96,504.08,Debit Card,CUST92674,Premium,EMP491,SUMMER20
TXND44BE7A7DA43,2024-12-17,06:21:20,ST019,Lake Kristieborough Mall,North,PRD3946,Car Cover,Automotive,5,167.59,837.95,10,83.8,754.15,Credit Card,CUST51795,Standard,EMP130,SUMMER20
TXN556AA89DC5B1,2023-10-12,06:21:20,ST012,Campbellfurt Mall,North,PRD2640,Car Charger,Automotive,5,499.81,2499.05,5,124.95,2374.1,Debit Card,CUST96096,Standard,EMP372,
TXNA192CA0CE294,2023-10-10,06:21:20,ST013,West Reginaldfort Mall,North,PRD3885,Basketball,Sports,3,468.25,1404.75,5,70.24,1334.51,Debit Card,CUST87662,Budget,EMP925,SUMMER20
TXN2523766FF686,2025-04-10,06:21:20,ST012,Campbellfurt Mall,North,PRD4084,Camera,Electronics,5,286.17,1430.85,20,286.17,1144.68,Digital Wallet,CUST81057,Budget,EMP279,
TXNE44541EA0365,2023-11-14,06:21:20,ST020,Lake Gary Mall,Central,PRD1011,Laptop,Electronics,2,19.76,39.52,15,5.93,33.59,Cash,CUST90495,Standard,EMP925,
TXNB14BAE4403EE,2024-02-11,06:21:20,ST001,Port Jessica Mall,North,PRD2817,Action Figure,Toys,2,297.44,594.88,5,29.74,565.14,Cash,CUST19506,Budget,EMP821,WELCOME15
TXNC31D3C20DD8C,2025-04-05,06:21:20,ST010,Harveyfurt Mall,Central,PRD8157,Dress,Clothing,3,76.86,230.58,5,11.53,219.05,Digital Wallet,CUST95089,Budget,EMP278,BULK5
TXNBBE3A3940D63,2025-07-24,06:21:20,ST019,Lake Kristieborough Mall,North,PRD3086,Board Game,Toys,2,195.41,390.82,10,39.08,351.74,Debit Card,CUST10235,VIP,EMP971,BULK5
TXN762B4B742E99,2023-09-16,06:21:20,ST011,Amberfort Mall,West,PRD2705,Bed Sheet,Home & Garden,5,118.24,591.2,20,118.24,472.96,Digital Wallet,CUST28434,Budget,EMP863,
TXN10B49D1966EA,2024-08-03,06:21:20,ST003,Rodriguezhaven Mall,East,PRD4435,Board Game,Toys,3,228.85,686.55,10,68.66,617.89,Debit Card,CUST18885,Budget,EMP362,
TXN0C7E3C474B08,2023-10-02,06:21:20,ST014,Timothychester Mall,North,PRD7204,Skincare Set,Beauty,2,443.43,886.86,15,133.03,753.83,Cash,CUST81568,VIP,EMP203,BULK5
TXN7734E8C2D312,2025-06-10,06:21:20,ST015,West Audreyland Mall,South,PRD5831,Yoga Mat,Sports,1,401.61,401.61,0,0.0,401.61,Credit Card,CUST51774,Budget,EMP207,
TXN581CAE2342D4,2024-02-04,06:21:20,ST003,Rodriguezhaven Mall,East,PRD6536,Foundation,Beauty,5,471.5,2357.5,0,0.0,2357.5,Digital Wallet,CUST14062,VIP,EMP769,
TXN9FFD612785EC,2024-10-31,06:21:20,ST004,Lake Michaelberg Mall,South,PRD7705,Sofa,Home & Garden,3,110.72,332.16,5,16.61,315.55,Cash,CUST96585,Budget,EMP404,
